tipe_iphone,kapasitas_storage,battery_health,garansi_status,sinyal_status,bluetooth_status,biometrik_status,part_status,kamera_status,beli_di,icloud_status,jangka_pakai,skor_persen,label_kelayakan
3,256,88,2,1,2,1,2,1,0,2,0,10,0
0,64,51,1,3,2,2,0,0,0,2,1,10,0
0,256,50,0,2,2,0,0,2,1,1,1,10,0
4,128,56,1,1,0,0,2,2,1,2,1,10,0
3,256,69,0,1,0,0,2,0,0,0,0,60,1
2,64,92,1,0,0,1,1,1,0,0,0,60,1
2,256,55,2,1,1,2,1,1,1,0,1,10,0
3,128,85,2,0,0,2,3,2,0,1,0,10,0
4,64,100,1,0,0,2,3,2,0,1,1,10,0
1,128,70,0,1,1,1,3,1,1,1,1,10,0
0,256,100,2,0,2,0,0,0,1,2,0,10,0
4,512,95,0,0,2,0,3,0,1,1,1,10,0
3,128,84,1,0,2,2,2,1,0,1,0,10,0
0,256,85,2,1,1,2,3,0,1,0,0,10,0
2,512,57,2,3,1,1,0,2,0,1,1,10,0
1,512,99,0,0,1,2,1,1,1,2,1,10,0
2,64,53,2,2,0,2,0,0,0,2,0,10,0
3,512,92,0,1,2,1,2,0,1,0,0,20,0
0,128,65,0,1,1,2,3,2,0,0,1,10,0
3,128,52,1,0,1,0,3,2,1,2,0,10,0
0,512,56,0,1,2,1,2,1,0,0,1,10,0
4,256,51,2,2,2,0,3,2,0,0,1,10,0
1,128,50,0,3,0,2,1,2,1,2,0,10,0
4,128,50,2,1,2,2,0,1,1,0,1,10,0
4,64,87,0,1,1,1,0,0,0,2,0,10,0
3,256,100,1,1,0,1,2,2,1,2,1,10,0
1,512,56,1,0,2,1,1,1,0,2,1,10,0
0,256,73,0,2,0,1,2,2,0,0,1,10,0
0,64,54,0,3,1,2,2,2,0,2,1,10,0
2,64,70,0,2,1,2,1,0,0,1,1,10,0
0,256,77,1,2,1,0,2,2,1,1,0,10,0
3,64,67,0,1,1,0,0,2,0,1,1,10,0
4,64,73,0,3,0,1,3,2,1,0,1,10,0
4,64,81,2,2,0,2,0,0,0,2,0,10,0
4,256,94,1,3,1,1,3,2,0,1,0,10,0
1,64,82,1,0,0,1,3,1,0,2,1,10,0
0,512,59,0,1,1,1,0,1,1,0,0,10,0
3,512,58,0,0,1,1,2,0,1,0,1,10,0
1,128,98,2,3,2,1,1,0,0,1,0,10,0
2,512,82,0,1,0,2,3,0,0,0,0,55,1
3,128,82,1,0,2,0,1,2,0,0,1,60,1
3,256,56,2,1,1,1,1,0,0,2,0,10,0
3,64,53,1,0,2,2,3,1,0,2,0,10,0
4,512,77,0,2,1,1,1,1,1,1,1,10,0
3,128,72,2,1,1,2,1,2,0,1,0,10,0
0,256,81,1,3,1,0,2,2,1,2,0,10,0
3,128,93,1,1,0,0,1,2,1,0,0,75,2
4,64,65,1,3,1,2,0,2,0,1,0,10,0
3,512,95,0,0,1,1,3,1,1,2,1,10,0
2,256,59,0,0,0,0,2,1,0,0,0,45,0
2,128,63,0,3,0,1,0,0,0,0,1,25,0
4,256,88,0,0,1,1,1,2,1,0,0,25,0
0,128,85,1,1,0,2,1,1,1,1,0,10,0
0,128,83,2,0,1,1,0,1,0,1,1,10,0
1,64,73,0,3,2,2,0,0,0,2,1,10,0
4,64,67,2,3,0,2,2,1,0,2,0,10,0
3,128,65,1,2,2,2,1,1,1,2,1,10,0
4,512,90,0,3,1,0,1,2,1,2,0,10,0
1,256,86,1,0,0,1,1,0,0,2,1,35,0
4,256,90,0,3,0,2,0,2,1,1,1,10,0
4,64,74,0,0,1,2,1,2,1,0,0,10,0
1,512,57,2,0,0,1,3,0,0,0,0,20,0
0,128,73,1,2,0,0,3,0,0,1,1,10,0
3,64,69,1,0,0,2,2,2,0,0,0,20,0
1,128,97,1,3,2,2,2,2,0,1,1,10,0
2,128,79,2,3,1,2,0,2,0,0,0,10,0
0,64,69,2,3,1,2,3,2,1,0,1,10,0
2,512,67,1,0,1,1,0,0,0,2,1,10,0
0,256,53,1,3,0,2,2,1,1,1,1,10,0
3,64,97,0,1,0,0,0,0,0,0,1,100,2
3,512,85,0,1,0,1,0,1,0,1,1,20,0
4,128,55,2,3,1,0,1,0,0,1,1,10,0
2,64,52,0,0,2,1,2,2,0,2,1,10,0
0,256,67,1,3,1,1,1,1,0,2,1,10,0
3,256,96,1,1,1,1,2,0,1,2,0,10,0
1,128,89,0,0,2,0,1,0,0,0,1,75,2
3,64,67,0,3,0,0,2,0,1,0,0,20,0
1,256,72,2,0,0,2,2,2,0,0,0,10,0
0,64,84,0,3,1,0,3,0,1,0,0,15,0
3,256,55,2,2,2,2,2,0,0,2,0,10,0
3,128,75,0,0,1,1,0,2,1,1,1,10,0
0,128,70,0,1,1,2,3,1,0,1,1,10,0
3,64,73,0,1,2,0,1,1,0,1,0,10,0
1,512,64,0,1,2,1,0,2,0,0,0,15,0
3,512,76,1,1,0,1,0,1,1,0,1,50,1
2,128,81,1,3,1,2,2,0,0,0,0,10,0
4,256,61,1,3,2,2,2,0,0,1,1,10,0
1,512,54,0,0,2,0,0,1,0,0,1,40,0
2,128,56,2,2,2,1,3,1,0,1,0,10,0
0,256,71,0,2,2,2,0,1,1,0,0,10,0
1,256,76,1,0,1,1,0,2,0,1,1,10,0
4,512,64,2,1,1,0,2,1,0,0,1,10,0
4,128,88,2,2,1,1,2,2,0,2,1,10,0
0,256,94,1,2,2,2,2,1,1,0,1,10,0
0,256,84,0,0,0,0,1,2,0,1,1,45,0
1,64,75,2,1,2,0,0,2,1,1,1,10,0
3,64,72,2,3,1,1,0,0,1,1,0,10,0
0,512,62,1,3,1,2,1,1,1,2,1,10,0
3,64,75,2,2,1,1,0,0,0,2,1,10,0
2,128,52,2,3,0,1,0,0,1,1,1,10,0
4,512,78,2,0,0,1,0,2,0,1,0,10,0
3,512,51,0,2,1,2,3,2,0,1,1,10,0
4,64,77,0,2,2,1,1,2,1,0,0,10,0
3,256,72,1,1,1,1,1,2,1,1,1,10,0
2,128,85,0,3,1,0,0,0,1,0,0,35,0
0,128,98,2,1,0,0,2,2,0,2,0,10,0
2,128,55,0,2,0,0,0,0,0,2,0,10,0
0,512,60,2,3,0,2,0,0,1,1,1,10,0
0,128,87,2,1,0,1,3,1,1,2,1,10,0
4,256,83,0,3,1,1,3,1,1,0,0,10,0
2,256,66,0,2,2,0,2,2,0,0,0,10,0
3,64,52,0,2,1,1,3,0,1,1,0,10,0
2,128,93,0,2,1,2,0,0,1,1,1,10,0
4,512,95,1,0,2,1,0,0,0,2,0,10,0
0,64,83,0,1,1,0,3,1,1,1,0,10,0
4,256,71,1,1,2,2,3,0,0,1,1,10,0
1,128,78,2,2,0,1,1,0,1,1,1,10,0
1,256,78,1,1,0,1,0,0,0,0,1,75,2
3,64,54,2,2,0,1,2,1,0,2,1,10,0
4,256,59,1,1,2,2,3,2,0,1,1,10,0
3,128,59,1,3,1,1,3,2,1,1,0,10,0
3,128,58,2,1,0,0,1,2,1,1,0,10,0
1,64,70,1,2,0,0,1,1,1,0,0,25,0
3,128,62,2,1,1,0,3,1,0,0,0,10,0
1,256,59,0,3,0,0,2,2,0,1,0,10,0
0,256,87,2,3,0,2,2,2,1,2,1,10,0
4,512,60,1,3,2,0,3,1,0,0,1,10,0
3,512,53,0,2,1,0,1,2,1,1,0,10,0
1,512,95,1,0,2,0,0,0,0,2,0,35,0
2,256,80,0,2,0,2,0,1,0,1,1,10,0
3,256,98,2,3,0,2,1,2,1,2,0,10,0
0,64,83,0,1,1,1,0,2,0,0,0,35,0
0,512,91,0,3,0,0,1,1,0,2,0,15,0
2,256,84,0,0,2,1,2,1,0,0,1,15,0
1,64,88,1,0,2,2,0,0,1,0,1,40,0
3,256,88,0,3,1,1,3,1,0,2,0,10,0
1,64,82,2,2,1,2,3,1,1,0,1,10,0
0,512,57,2,0,0,1,0,0,1,2,1,10,0
1,512,81,2,3,1,0,3,2,0,2,0,10,0
0,512,82,0,2,1,2,1,1,1,0,1,10,0
1,256,57,2,1,0,2,1,2,1,0,0,15,0
2,256,95,1,2,0,2,3,0,1,0,0,15,0
4,64,63,2,0,2,0,0,1,0,0,1,25,0
2,128,83,0,2,2,0,0,0,1,0,0,35,0
2,128,57,2,2,1,2,0,2,0,1,0,10,0
4,512,100,0,1,0,2,2,0,1,1,0,10,0
4,128,91,0,3,1,0,0,1,0,1,1,10,0
3,512,56,2,2,2,0,0,1,0,1,1,10,0
3,64,62,1,1,1,0,1,2,1,1,1,10,0
2,128,70,1,0,2,0,2,2,1,2,1,10,0
2,128,96,2,3,2,0,1,2,1,0,0,10,0
0,512,81,0,0,1,0,3,2,1,1,1,10,0
0,64,60,2,3,2,1,3,1,1,2,0,10,0
3,128,63,0,2,2,0,0,1,0,2,0,10,0
3,128,60,0,2,0,0,2,1,1,1,0,10,0
0,128,51,0,3,1,2,3,0,0,1,0,10,0
0,64,83,1,0,1,2,0,0,1,1,1,10,0
1,64,93,1,0,1,1,2,2,1,1,1,10,0
1,128,96,2,0,2,0,3,2,0,2,0,10,0
0,512,66,1,2,2,2,3,2,0,0,1,10,0
1,512,63,0,3,2,2,2,1,0,0,1,10,0
4,128,74,0,3,1,1,2,0,0,2,0,10,0
3,64,97,2,0,0,0,2,2,1,1,1,10,0
3,128,76,0,2,1,2,2,2,1,0,1,10,0
0,64,57,2,3,1,0,3,1,0,1,0,10,0
2,128,66,2,3,1,1,2,0,0,0,1,10,0
0,64,54,0,0,0,1,1,2,0,0,1,40,0
1,256,61,1,0,1,0,1,2,0,0,1,40,0
2,512,87,0,3,0,1,3,2,0,2,0,10,0
1,256,67,0,2,0,2,3,2,1,1,0,10,0
4,512,75,2,1,1,1,0,0,0,0,1,35,0
1,64,80,1,3,1,1,3,0,0,0,1,10,0
4,256,86,2,3,1,0,2,2,0,0,0,10,0
4,512,55,0,2,2,2,2,1,1,1,1,10,0
1,128,90,2,3,0,0,3,2,0,0,0,20,0
1,64,64,2,1,1,0,1,1,1,2,0,10,0
4,64,91,0,2,0,0,0,2,0,0,1,55,1
2,128,98,2,1,2,1,3,2,0,0,1,10,0
4,128,75,0,1,2,1,3,1,0,2,0,10,0
3,512,100,2,3,1,0,0,2,0,1,1,10,0
4,64,61,1,1,0,1,1,0,1,1,1,10,0
2,512,90,0,3,2,1,3,1,0,0,0,10,0
3,128,96,1,3,2,0,1,0,1,1,0,10,0
0,64,63,2,2,0,2,2,1,1,2,0,10,0
0,128,50,1,2,2,2,1,0,0,1,1,10,0
2,512,66,1,2,0,1,2,2,0,0,0,10,0
4,512,82,1,3,1,2,0,2,1,2,1,10,0
1,512,78,2,1,0,2,3,1,0,0,1,25,0
2,64,94,0,1,1,1,2,0,0,2,1,10,0
3,128,80,2,2,0,2,1,2,1,2,1,10,0
3,128,57,2,2,2,1,3,0,0,0,1,10,0
0,512,79,2,3,1,0,2,0,1,0,1,10,0
3,512,62,0,0,0,2,2,1,1,1,0,10,0
2,512,65,2,0,1,0,1,2,0,1,1,10,0
3,512,51,2,3,0,0,2,1,1,0,0,10,0
2,256,94,0,0,0,1,0,1,0,0,1,60,1
1,256,67,0,0,1,2,2,2,1,1,0,10,0
0,256,84,0,0,1,2,1,0,1,0,1,40,0
3,512,94,1,2,1,2,3,1,0,2,1,10,0
2,512,68,0,1,2,2,1,2,0,1,1,10,0
4,128,62,1,1,0,1,1,0,1,1,1,10,0
0,64,100,1,2,0,0,3,0,1,2,1,10,0
1,128,53,2,2,1,2,2,0,0,2,0,10,0
2,256,68,1,2,0,2,0,1,1,0,1,10,0
1,128,99,2,0,0,1,1,1,1,0,1,35,0
1,512,74,1,3,0,2,1,2,0,2,0,10,0
3,256,87,0,3,1,2,0,0,0,2,0,10,0
3,256,100,2,0,0,0,1,0,1,1,0,35,0
2,64,80,1,0,0,2,3,2,0,1,1,10,0
4,64,85,2,2,2,2,2,0,1,1,1,10,0
2,256,53,0,2,2,0,3,0,1,0,0,10,0
4,256,88,1,1,1,2,1,2,1,1,0,10,0
1,128,56,1,2,0,0,3,2,0,2,1,10,0
0,256,65,0,0,0,1,1,1,0,1,1,10,0
2,512,97,1,1,2,0,2,1,0,2,1,10,0
2,128,54,1,2,1,0,3,1,1,2,1,10,0
4,512,96,2,1,1,2,3,2,1,0,1,10,0
1,512,72,1,1,0,2,0,1,1,0,0,30,0
1,512,85,0,2,2,2,0,0,0,1,1,10,0
4,256,81,1,3,2,2,1,1,1,1,0,10,0
1,64,73,2,0,2,0,3,1,1,1,1,10,0
3,64,74,1,0,0,1,2,1,1,0,1,10,0
0,512,94,2,1,0,2,2,2,1,2,1,10,0
2,256,77,1,3,0,0,0,0,1,2,1,20,0
0,128,68,2,3,2,1,0,2,1,0,1,10,0
2,512,56,2,2,1,1,0,0,0,1,0,10,0
3,128,93,1,2,0,1,2,1,0,0,0,10,0
1,128,90,0,0,0,0,2,1,0,2,0,25,0
4,256,66,0,2,1,2,2,0,1,0,0,10,0
3,256,51,1,2,1,0,1,2,0,0,0,10,0
0,64,65,1,1,2,2,3,2,1,2,0,10,0
4,64,88,1,3,0,1,1,1,1,0,0,20,0
1,256,67,1,3,2,1,3,0,0,0,1,10,0
3,512,88,1,2,0,0,3,0,1,0,1,40,0
4,64,50,0,2,2,1,3,0,1,1,0,10,0
3,128,52,2,2,2,0,0,0,1,2,0,10,0
3,512,70,2,0,1,2,3,1,0,1,1,10,0
1,128,79,0,0,0,1,0,2,1,2,0,10,0
2,256,60,0,1,1,2,3,1,1,2,1,10,0
4,128,71,2,0,1,1,1,0,0,2,0,10,0
1,512,96,0,3,1,2,1,2,1,0,1,10,0
3,256,74,1,0,0,1,3,1,0,1,1,10,0
1,512,52,0,3,2,2,1,0,1,2,0,10,0
2,128,79,0,0,2,1,1,1,0,1,0,10,0
4,512,73,0,0,0,0,3,0,0,1,1,20,0
2,256,94,0,1,0,2,3,1,0,1,0,10,0
0,128,85,2,2,2,2,0,1,1,1,0,10,0
4,128,72,2,2,2,0,1,1,1,0,1,10,0
2,64,57,2,2,1,0,1,0,1,0,1,10,0
3,64,53,2,1,2,0,3,2,1,2,0,10,0
4,512,99,1,3,1,1,2,2,0,2,1,10,0
4,64,88,1,0,2,0,0,0,0,0,0,75,2
1,64,92,2,1,2,1,0,2,0,2,1,10,0
3,64,80,2,3,2,1,2,2,1,0,0,10,0
0,64,78,2,1,1,0,0,1,1,1,0,10,0
2,256,85,0,1,1,0,0,1,0,1,0,20,0
1,256,62,1,3,2,1,1,0,0,0,1,10,0
2,64,90,1,2,1,2,1,0,0,2,1,10,0
0,512,58,0,0,1,2,3,1,0,2,1,10,0
0,256,70,0,2,1,0,3,0,0,0,1,10,0
4,64,100,0,1,1,2,0,0,0,0,0,50,1
0,256,52,1,3,0,1,2,2,0,1,0,10,0
2,128,74,0,1,1,2,3,0,0,2,1,10,0
3,256,74,0,2,2,1,3,0,1,1,0,10,0
3,256,61,0,2,1,0,2,1,0,0,1,10,0
4,512,78,2,2,2,0,0,0,0,2,0,10,0
2,256,60,0,0,1,2,0,1,1,1,1,10,0
2,512,60,2,2,2,0,3,0,1,2,0,10,0
0,128,98,1,0,0,0,0,2,1,2,1,35,0
2,64,75,1,0,2,1,0,1,1,0,1,25,0
1,512,63,1,2,1,1,3,0,1,1,0,10,0
0,256,65,2,3,1,1,3,0,0,0,0,10,0
1,256,59,0,1,2,1,1,2,0,1,1,10,0
4,512,80,1,1,0,0,1,0,1,0,0,90,2
3,128,80,0,0,1,1,0,2,1,0,1,25,0
4,64,85,2,0,1,1,2,1,0,0,1,10,0
3,256,59,1,0,2,1,1,1,1,1,1,10,0
4,128,75,0,1,2,2,0,0,0,0,1,50,1
2,64,69,0,0,0,1,2,1,1,2,0,10,0
1,64,93,1,3,2,0,1,2,0,0,0,30,0
3,256,58,0,3,1,0,1,2,1,2,0,10,0
0,512,64,2,0,2,1,0,0,1,1,0,10,0
1,256,58,1,1,0,2,3,2,1,2,1,10,0
0,256,56,1,2,0,2,3,2,1,2,1,10,0
1,256,75,1,1,1,2,2,2,1,2,1,10,0
1,128,73,1,2,2,2,3,0,0,2,0,10,0
4,512,61,2,2,1,1,0,1,1,2,0,10,0
3,128,69,2,0,0,1,1,2,1,1,1,10,0
3,256,63,0,3,0,0,2,1,0,1,0,10,0
1,512,71,2,0,2,0,3,1,1,1,0,10,0
2,64,65,0,2,2,2,1,0,1,1,0,10,0
2,512,78,0,0,1,2,0,0,0,1,1,10,0
0,256,81,1,2,0,0,0,1,0,1,1,15,0
0,512,68,0,0,1,0,1,0,1,0,0,45,0
4,64,84,1,3,1,2,0,1,1,2,1,10,0
1,64,92,0,3,1,0,0,2,1,1,1,10,0
0,512,81,2,1,0,2,1,1,1,0,1,35,0
0,64,69,1,2,2,1,3,1,0,1,1,10,0
1,128,100,0,2,0,2,2,2,0,1,0,10,0
4,512,89,2,0,1,1,1,0,0,0,0,35,0
0,64,69,2,1,0,1,1,1,1,1,1,10,0
4,64,57,1,3,1,1,3,0,0,2,1,10,0
3,512,84,1,0,1,0,2,2,1,2,1,10,0
4,128,91,1,1,2,0,0,1,0,0,1,60,1
2,512,62,0,3,1,2,3,1,1,1,0,10,0
2,64,90,1,0,0,1,2,1,0,2,0,10,0
4,512,55,2,3,2,2,1,1,0,0,0,10,0
2,64,96,2,2,2,1,2,0,0,2,1,10,0
3,256,65,1,1,2,1,3,0,0,0,1,10,0
1,512,54,1,3,2,2,0,2,0,0,0,10,0
2,512,94,2,1,2,2,2,0,1,2,0,10,0
2,64,100,0,0,0,2,2,1,0,1,0,10,0
4,64,83,2,1,1,2,1,2,0,0,1,20,0
3,64,55,2,0,1,0,2,1,0,2,1,10,0
1,64,82,2,1,1,1,1,1,1,2,1,10,0
4,512,64,1,0,1,1,3,2,1,2,1,10,0
4,64,64,0,0,2,0,0,1,1,0,0,30,0
3,512,63,0,0,1,1,3,1,0,1,1,10,0
1,128,88,1,3,1,0,2,2,0,2,1,10,0
3,512,54,2,2,2,1,2,0,0,2,0,10,0
1,64,75,1,1,2,0,1,2,0,0,0,60,1
3,64,97,1,2,2,0,1,2,1,1,1,10,0
4,128,66,0,2,1,1,3,2,1,0,0,10,0
4,512,92,0,2,2,1,3,0,0,1,0,10,0
0,128,96,1,2,2,1,3,2,0,0,0,10,0
2,512,65,1,1,0,2,0,0,0,1,0,15,0
3,64,84,0,1,0,1,1,1,0,2,1,20,0
0,512,87,0,2,1,1,3,2,0,0,0,10,0
2,64,72,2,1,2,1,1,1,0,1,0,10,0
3,64,62,1,1,1,2,3,1,0,2,0,10,0
1,256,82,2,0,0,1,0,0,1,2,0,10,0
2,256,78,2,1,0,0,1,1,0,1,1,30,0
4,512,95,2,3,2,0,1,1,0,0,0,15,0
0,64,83,0,2,1,2,1,2,0,2,1,10,0
2,128,83,2,1,0,2,1,1,1,1,1,10,0
2,64,76,0,2,2,2,0,2,1,0,0,10,0
4,128,64,0,1,1,2,3,1,0,2,1,10,0
3,512,99,0,2,2,2,0,0,0,1,0,10,0
1,512,58,1,3,2,1,1,1,1,2,0,10,0
4,128,75,2,1,0,0,2,0,1,0,0,55,1
1,128,52,0,1,1,0,0,2,1,0,0,30,0
3,64,85,1,3,0,1,2,2,1,2,1,10,0
2,512,96,1,1,1,2,1,1,1,0,0,25,0
1,64,54,1,2,1,1,1,1,1,0,0,10,0
0,128,69,0,3,2,2,0,2,0,1,0,10,0
0,256,69,0,0,2,0,2,2,1,2,0,10,0
4,256,54,0,2,1,0,0,2,0,2,1,10,0
3,256,59,1,1,2,2,0,0,0,1,0,10,0
4,128,65,0,2,0,1,0,1,0,0,1,10,0
4,64,74,2,3,1,2,1,2,1,2,0,10,0
4,512,93,0,1,0,2,3,2,0,2,1,10,0
0,128,74,0,1,2,0,2,1,1,1,0,10,0
0,256,79,2,3,1,2,3,1,0,0,0,10,0
4,64,63,0,0,2,1,3,0,1,1,0,10,0
0,512,71,0,1,0,2,1,2,1,2,1,10,0
3,512,92,0,1,1,0,1,1,1,0,1,50,1
4,128,77,0,1,2,1,1,0,1,0,0,40,0
0,128,79,1,0,0,1,0,2,1,1,1,10,0
1,512,68,0,2,0,0,1,0,1,0,1,40,0
4,512,87,2,0,2,0,1,1,0,2,1,10,0
4,256,91,2,2,1,2,1,0,0,2,1,10,0
3,512,69,1,1,2,0,1,2,1,2,0,10,0
2,128,84,0,2,1,0,3,1,0,0,0,10,0
2,64,71,2,2,0,0,3,2,1,0,0,10,0
3,256,64,1,2,0,0,1,0,0,2,1,10,0
3,256,60,0,2,0,1,3,0,1,1,1,10,0
3,512,83,1,1,2,1,1,0,0,2,1,10,0
2,64,73,0,3,2,1,2,1,0,1,1,10,0
3,256,55,1,0,2,0,0,0,1,2,0,10,0
0,128,66,1,2,0,2,1,1,1,1,0,10,0
4,512,77,2,1,1,2,3,0,1,1,1,10,0
4,128,99,2,1,2,2,0,0,1,0,1,25,0
1,512,80,1,1,2,2,3,1,0,1,0,10,0
1,256,85,0,1,2,1,2,1,1,0,1,10,0
4,512,58,0,2,0,2,2,1,1,2,1,10,0
0,64,59,0,0,1,1,0,2,0,1,1,10,0
2,128,70,0,1,1,2,2,0,1,1,1,10,0
2,64,83,0,0,1,2,1,2,1,2,1,10,0
0,128,80,2,0,2,1,2,0,1,2,1,10,0
2,128,78,1,0,2,1,3,0,1,1,0,10,0
3,512,92,2,3,1,2,1,0,1,1,1,10,0
4,256,92,0,1,0,0,3,0,0,0,0,80,2
4,256,60,1,1,1,2,0,2,1,0,0,10,0
0,64,82,0,1,2,2,0,0,0,1,1,10,0
2,512,95,0,0,1,2,0,2,1,1,1,10,0
1,256,50,1,1,1,1,3,1,0,2,0,10,0
1,128,70,0,1,1,2,3,2,0,2,0,10,0
2,128,72,2,0,0,0,0,0,0,0,1,65,1
1,512,58,2,1,2,2,3,2,0,0,1,10,0
0,64,50,2,2,2,0,0,2,1,2,0,10,0
0,512,70,0,3,1,0,0,1,1,2,0,10,0
2,64,71,2,2,2,0,3,1,0,2,1,10,0
1,512,53,0,2,0,2,1,1,0,2,1,10,0
0,128,50,0,2,1,1,0,0,1,2,0,10,0
0,512,100,2,0,0,1,2,2,1,2,1,10,0
3,256,59,2,1,1,2,1,2,0,0,1,10,0
3,256,64,0,2,1,2,1,1,1,2,1,10,0
0,512,85,0,2,1,0,1,0,0,1,1,10,0
2,64,78,0,1,0,2,1,0,1,1,1,25,0
4,64,95,0,0,2,1,0,0,1,1,0,10,0
4,128,54,2,2,2,2,0,1,0,1,0,10,0
0,128,78,0,1,2,2,0,0,1,0,0,40,0
0,64,96,0,1,2,2,2,0,1,1,0,10,0
0,512,96,0,3,0,0,0,0,1,0,1,60,1
2,128,76,0,2,2,2,0,1,0,1,0,10,0
3,64,74,0,2,2,2,2,1,1,2,1,10,0
0,64,65,1,3,1,2,0,2,1,2,0,10,0
0,512,65,1,1,0,1,3,2,1,2,1,10,0
1,256,85,1,1,1,0,3,2,1,2,1,10,0
2,64,74,2,2,2,0,0,1,1,0,1,10,0
0,128,90,0,2,1,1,1,2,0,2,1,10,0
1,512,50,2,3,2,0,0,0,1,2,0,10,0
4,512,54,0,2,1,1,2,1,1,0,0,10,0
0,512,90,1,2,0,0,1,1,0,1,1,15,0
0,256,69,0,0,1,0,2,2,0,0,1,20,0
1,256,54,2,3,1,0,3,0,0,1,1,10,0
2,128,85,2,1,1,2,2,0,1,2,1,10,0
0,128,78,0,2,1,0,0,1,1,0,1,20,0
4,512,97,2,1,2,2,3,1,0,1,1,10,0
0,128,83,1,2,1,2,1,2,0,0,0,10,0
4,64,97,0,0,0,2,0,0,1,1,0,25,0
3,256,67,1,3,1,1,3,1,1,2,1,10,0
3,512,51,1,3,0,0,1,0,1,2,0,10,0
4,512,65,2,1,1,0,3,1,0,2,0,10,0
2,64,78,0,0,2,0,1,2,1,1,0,10,0
0,64,82,1,1,0,2,1,1,0,2,0,20,0
0,64,65,1,0,0,0,2,1,0,0,0,45,0
3,64,84,0,2,1,2,0,1,0,1,0,10,0
4,512,96,2,2,2,2,1,2,1,0,0,10,0
0,256,92,1,0,2,2,1,2,1,1,1,10,0
0,256,91,0,2,0,2,2,2,0,1,1,10,0
2,64,66,0,3,1,0,1,1,0,0,0,10,0
1,128,53,1,0,2,2,1,1,1,2,1,10,0
3,512,98,1,0,2,1,3,0,0,0,1,30,0
3,256,53,1,1,2,1,0,2,0,2,0,10,0
1,64,100,2,0,1,1,2,2,1,0,1,10,0
0,128,74,2,1,1,2,2,1,1,1,1,10,0
2,128,82,0,0,0,0,1,2,1,0,0,75,2
2,64,63,0,3,1,0,1,0,0,0,0,25,0
3,512,73,1,3,2,2,2,2,0,1,0,10,0
2,256,60,0,3,0,2,1,2,1,2,1,10,0
1,128,74,2,1,1,2,1,2,1,2,1,10,0
0,256,77,0,1,2,1,3,0,0,1,0,10,0
1,256,56,0,2,2,2,2,0,0,2,0,10,0
4,128,98,1,1,0,2,1,2,1,2,1,10,0
3,64,85,1,1,0,0,0,0,1,2,1,50,1
2,128,59,2,3,1,0,1,1,1,1,1,10,0
4,128,98,0,0,1,1,3,2,1,1,0,10,0
2,512,85,0,1,0,1,3,0,0,0,1,55,1
0,256,80,0,2,0,1,2,0,1,0,1,15,0
0,64,68,1,0,2,1,3,0,0,0,0,10,0
0,256,67,2,1,1,2,3,1,0,2,1,10,0
2,128,98,0,0,2,2,0,0,1,0,0,40,0
4,64,55,0,0,0,1,3,1,1,2,1,10,0
0,64,77,0,0,0,1,1,1,0,2,1,20,0
4,64,56,0,0,0,0,3,0,0,2,1,20,0
2,64,87,2,0,1,0,0,1,0,0,1,45,0
4,512,61,2,1,0,0,2,0,0,0,1,45,0
2,64,90,2,0,0,1,0,0,1,0,1,50,1
2,128,99,1,0,1,0,1,0,1,2,0,25,0
3,512,83,0,2,0,1,1,2,0,2,0,10,0
2,128,74,0,2,1,2,2,1,0,1,1,10,0
2,128,66,0,0,0,1,0,1,1,1,0,10,0
1,256,82,0,1,1,2,0,0,0,2,1,10,0
0,64,72,2,2,1,2,2,1,0,1,0,10,0
3,64,58,1,2,1,1,2,0,0,2,0,10,0
3,128,55,1,0,1,0,2,1,0,1,0,10,0
3,64,51,0,1,2,1,2,1,0,2,0,10,0
1,512,87,2,3,1,0,1,0,0,1,0,10,0
2,256,58,1,1,1,2,1,0,1,2,0,10,0
0,64,52,1,2,1,2,2,0,0,0,0,10,0
4,64,65,0,2,1,2,3,1,0,1,0,10,0
2,512,74,1,2,0,2,2,2,0,2,1,10,0
1,256,73,0,2,0,1,3,2,0,0,0,10,0
2,512,96,2,2,1,2,3,1,0,2,0,10,0
2,128,78,0,0,1,0,0,1,1,0,1,50,1
1,128,93,1,0,2,0,3,0,1,2,1,10,0
3,64,89,0,0,1,2,3,0,1,2,1,10,0
3,256,75,0,2,1,1,3,0,0,2,0,10,0
0,128,87,0,0,1,2,1,1,1,1,1,10,0
0,512,84,0,2,0,2,0,0,0,0,0,45,0
3,128,72,0,1,1,0,0,0,0,0,1,55,1
4,128,53,0,3,1,1,3,1,0,0,0,10,0
2,512,91,1,1,2,1,1,2,1,1,0,10,0
4,64,63,0,3,0,0,2,0,1,1,1,10,0
2,256,96,1,0,2,0,1,2,0,0,1,60,1
3,64,88,0,3,1,0,0,0,1,1,1,10,0
0,512,56,2,1,2,1,3,0,0,1,1,10,0
0,128,57,0,1,1,0,1,0,1,0,0,45,0
4,256,91,1,3,1,0,3,1,0,2,1,10,0
0,64,100,1,1,0,0,2,1,1,2,0,15,0
3,512,68,2,0,2,2,1,0,1,0,1,10,0
4,128,51,0,1,1,1,2,0,1,1,0,10,0
2,128,96,2,3,2,1,2,1,1,1,1,10,0
0,64,50,0,0,0,2,0,1,0,0,0,40,0
1,512,91,0,3,1,1,0,2,1,0,1,10,0
